question_id,question,chunk_id,title,primary_category,abstract_preview,relevance
23,What role do neural networks play in option pricing?,2601.18804v1_c0,Deep g-Pricing for CSI 300 Index Options with Volatility Trajectories and Market Sentiment,q-fin.CP,"Title: Deep g-Pricing for CSI 300 Index Options with Volatility Trajectories and Market Sentiment  Abstract: Option pricing in real markets faces fundamental challenges. The Black--Scholes--Merton (BSM) model assumes constant volatility and uses a linear generator $g(t,x,y,z)=-ry$, while lacking exp",1
23,What role do neural networks play in option pricing?,2603.17151v1_c0,Shallow Representation of Option Implied Information,q-fin.CP,Title: Shallow Representation of Option Implied Information  Abstract: Option prices encode the market's collective outlook through implied density and implied volatility. An explicit link between implied density and implied volatility translates the risk-neutrality of the former into conditions on ,1
24,What is market impact and how is it modeled?,2503.17909v1_c0,Financial Wind Tunnel: A Retrieval-Augmented Market Simulator,cs.CE,"Title: Financial Wind Tunnel: A Retrieval-Augmented Market Simulator  Abstract: Market simulator tries to create high-quality synthetic financial data that mimics real-world market dynamics, which is crucial for model development and robust assessment. Despite continuous advancements in simulation m",0
24,What is market impact and how is it modeled?,2503.18675v1_c0,Corporate Finance in the Age of Fintech: Scenarios and Challenges,q-fin.GN,"Title: Corporate Finance in the Age of Fintech: Scenarios and Challenges  Abstract: Blockchain is a technological innovation that has the potential to radically change our financial markets by providing an alternative management approach to the ""promise market"", which is the foundation of our financ",0
24,What is market impact and how is it modeled?,2505.15296v1_c0,Agent-based Liquidity Risk Modelling for Financial Markets,q-fin.TR,"Title: Agent-based Liquidity Risk Modelling for Financial Markets  Abstract: In this paper, we describe a novel agent-based approach for modelling the transaction cost of buying or selling an asset in financial markets, e.g., to liquidate a large position as a result of a margin call to meet financi",1
24,What is market impact and how is it modeled?,2506.07993v3_c0,Stochastic portfolio theory with price impact,q-fin.MF,"Title: Stochastic portfolio theory with price impact  Abstract: We develop a framework for stochastic portfolio theory (SPT), which incorporates modern nonlinear price impact and impact decay models. Our main result is the derivation of the celebrated master formula for additive functional generatio",1
24,What is market impact and how is it modeled?,2506.16264v1_c0,Pricing under the Benchmark Approach,q-fin.MF,Title: Pricing under the Benchmark Approach  Abstract: The paper summarizes key results of the benchmark approach with a focus on the concept of benchmark-neutral pricing. It applies these results to the pricing of an extreme-maturity European put option on a well-diversified stock index. The growth,0
24,What is market impact and how is it modeled?,2507.13099v2_c0,"Governance, productivity and economic development",q-fin.CP,"Title: Governance, productivity and economic development  Abstract: This paper explores the interplay between transfer policies, R\&D, corruption, and economic development using a general equilibrium model with heterogeneous agents and a government. The government collects taxes, redistributes fisca",0
24,What is market impact and how is it modeled?,2508.04344v2_c0,Performative Market Making,q-fin.TR,"Title: Performative Market Making  Abstract: Financial models do not merely analyse markets, but actively shape them. This effect, known as performativity, describes how financial theories and the subsequent actions based on them influence market processes, by creating self-fulfilling prophecies. Al",0
24,What is market impact and how is it modeled?,2508.20225v3_c0,Optimal Quoting under Adverse Selection and Price Reading,q-fin.TR,"Title: Optimal Quoting under Adverse Selection and Price Reading  Abstract: Over the past decade, many dealers have implemented algorithmic models to automatically respond to RFQs and manage flows originating from their electronic platforms. In parallel, building on the foundational work of Ho and S",0
24,What is market impact and how is it modeled?,2509.05065v1_c0,"The Subtle Interplay between Square-root Impact, Order Imbalance & Volatility II: An Artificial Market Generator",q-fin.TR,"Title: The Subtle Interplay between Square-root Impact, Order Imbalance & Volatility II: An Artificial Market Generator  Abstract: This work extends and complements our previous theoretical paper on the subtle interplay between impact, order flow and volatility. In the present paper, we generate syn",1
24,What is market impact and how is it modeled?,2509.12519v1_c0,Context-Aware Language Models for Forecasting Market Impact from Sequences of Financial News,cs.CE,"Title: Context-Aware Language Models for Forecasting Market Impact from Sequences of Financial News  Abstract: Financial news plays a critical role in the information diffusion process in financial markets and is a known driver of stock prices. However, the information in each news article is not ne",1
24,What is market impact and how is it modeled?,2509.22600v1_c0,Impact IRR: Leveraging Modern Portfolio Theory to Define Impact Investments,q-fin.GN,"Title: Impact IRR: Leveraging Modern Portfolio Theory to Define Impact Investments  Abstract: The impact investment market has an estimated value of almost $1.6 trillion. Significant progress has been made in determining the financial returns of impact investing. Investors are still, however, in the",0
24,What is market impact and how is it modeled?,2511.02518v2_c0,Option market making with hedging-induced market impact,q-fin.TR,"Title: Option market making with hedging-induced market impact  Abstract: This paper develops a model for option market making in which the hedging activity of the market maker generates price impact on the underlying asset. The option order flow is modeled by Cox processes, with intensities dependi",1
24,What is market impact and how is it modeled?,2511.12093v1_c0,On the utility problem in a market where price impact is transient,q-fin.PM,Title: On the utility problem in a market where price impact is transient  Abstract: We consider a discrete-time model of a financial market where a risky asset is bought and sold with transactions having a transient price impact. It is shown that the corresponding utility maximization problem admit,1
24,What is market impact and how is it modeled?,2601.03799v1_c0,Optimal execution on Uniswap v2/v3 under transient price impact,q-fin.MF,Title: Optimal execution on Uniswap v2/v3 under transient price impact  Abstract: We study the optimal liquidation of a large position on Uniswap v2 and Uniswap v3 in discrete time. The instantaneous price impact is derived from the AMM pricing rule. Transient impact is modeled to capture either exp,1
24,What is market impact and how is it modeled?,2601.13421v1_c0,Market Making and Transient Impact in Spot FX,q-fin.TR,"Title: Market Making and Transient Impact in Spot FX  Abstract: Dealers in foreign exchange markets provide bid and ask prices to their clients at which they are happy to buy and sell, respectively. To manage risk, dealers can skew their quotes and hedge in the interbank market. Hedging offers certa",1
24,What is market impact and how is it modeled?,2601.23172v2_c0,"A unified theory of order flow, market impact, and volatility",q-fin.ST,"Title: A unified theory of order flow, market impact, and volatility  Abstract: We propose a microstructural model for the order flow in financial markets that distinguishes between {\it core orders} and {\it reaction flow}, both modeled as Hawkes processes. This model has a natural scaling limit th",1
24,What is market impact and how is it modeled?,2602.01361v1_c0,A Methodology to Measure Impacts of Scenarios Through Expected Credit Losses,q-fin.RM,"Title: A Methodology to Measure Impacts of Scenarios Through Expected Credit Losses  Abstract: In this paper, we present a methodology for measuring the impact of scenarios on the expected losses of exposures by leveraging the existing provisioning infrastructure within financial institutions, where",0
24,What is market impact and how is it modeled?,2604.10005v2_c0,"What Happens When Institutional Liquidity Enters Prediction Markets: Identification, Measurement, and a Synthetic Proof of Concept",cs.CE,"Title: What Happens When Institutional Liquidity Enters Prediction Markets: Identification, Measurement, and a Synthetic Proof of Concept  Abstract: Prediction markets are starting to look less like crowd polls and more like electronic markets. The central question is therefore no longer only whethe",0
24,What is market impact and how is it modeled?,2604.10758v3_c0,Investing Is Compression,cs.CE,Title: Investing Is Compression  Abstract: In 1956 John Kelly wrote a paper at Bell Labs describing the relationship between gambling and Information Theory. What came to be known as the Kelly Criterion is both an objective and a closed-form solution to sizing wagers when odds and edge are known. Sa,0
25,How does optimal execution minimize transaction costs?,2504.00846v2_c0,The effect of latency on optimal order execution policy,q-fin.MF,Title: The effect of latency on optimal order execution policy  Abstract: Market participants regularly send bid and ask quotes to exchange-operated limit order books. This creates an optimization challenge where their potential profit is determined by their quoted price and how often their orders a,1
25,How does optimal execution minimize transaction costs?,2505.15611v1_c0,Shortermism and excessive risk taking in optimal execution with a target performance,q-fin.MF,Title: Shortermism and excessive risk taking in optimal execution with a target performance  Abstract: We deal with the optimal execution problem when the broker's goal is to reach a performance barrier avoiding a downside barrier. The performance is provided by the wealth accumulated by trading in ,1
25,How does optimal execution minimize transaction costs?,2506.11813v2_c0,Optimal Execution under Liquidity Uncertainty,q-fin.MF,Title: Optimal Execution under Liquidity Uncertainty  Abstract: We study an optimal execution strategy for purchasing a large block of shares over a fixed time horizon. The execution problem is subject to a general price impact that gradually dissipates due to market resilience. We allow for general,1
25,How does optimal execution minimize transaction costs?,2506.22142v1_c0,Optimal Benchmark Design under Costly Manipulation,q-fin.TR,"Title: Optimal Benchmark Design under Costly Manipulation  Abstract: Price benchmarks are used to incorporate market price trends into contracts, but their use can create opportunities for manipulation by parties involved in the contract. This paper examines this issue using a realistic and tractabl",0
25,How does optimal execution minimize transaction costs?,2507.14810v2_c0,Optimal Decisions for Liquid Staking: Allocation and Exit Timing,q-fin.MF,"Title: Optimal Decisions for Liquid Staking: Allocation and Exit Timing  Abstract: In this paper, we study an investor's optimal entry and exit decisions in a liquid staking protocol (LSP) and an automated market maker (AMM), primarily from the standpoint of the investor. Our analysis focuses on two",0
25,How does optimal execution minimize transaction costs?,2509.00485v2_c0,Pricing American options with exogenous and endogenous transaction costs,q-fin.MF,"Title: Pricing American options with exogenous and endogenous transaction costs  Abstract: We study an American option pricing problem with liquidity risks and transaction fees. As endogenous transaction costs, liquidity risks of the underlying asset are modeled by a mean-reverting process. Transact",0
25,How does optimal execution minimize transaction costs?,2509.03916v1_c0,Regulation or Competition:Major-Minor Optimal Liquidation across Dark and Lit Pools,q-fin.MF,"Title: Regulation or Competition:Major-Minor Optimal Liquidation across Dark and Lit Pools  Abstract: We study the optimal liquidation problem in both lit and dark pools for investors facing execution uncertainty in a continuous-time setting with market impact. First, we design an optimal make--take",1
25,How does optimal execution minimize transaction costs?,2510.21156v2_c0,Portfolio selection with exogenous and endogenous transaction costs under a two-factor stochastic volatility model,q-fin.MF,"Title: Portfolio selection with exogenous and endogenous transaction costs under a two-factor stochastic volatility model  Abstract: In this paper, we investigate a portfolio selection problem with transaction costs under a two-factor stochastic volatility structure, where volatility follows a mean-",1
25,How does optimal execution minimize transaction costs?,2510.22206v1_c0,"Right Place, Right Time: Market Simulation-based RL for Execution Optimisation",q-fin.CP,"Title: Right Place, Right Time: Market Simulation-based RL for Execution Optimisation  Abstract: Execution algorithms are vital to modern trading, they enable market participants to execute large orders while minimising market impact and transaction costs. As these algorithms grow more sophisticated",1
25,How does optimal execution minimize transaction costs?,2512.11765v1_c0,High-Frequency Analysis of a Trading Game with Transient Price Impact,q-fin.TR,Title: High-Frequency Analysis of a Trading Game with Transient Price Impact  Abstract: We study the high-frequency limit of an $n$-trader optimal execution game in discrete time. Traders face transient price impact of Obizhaeva--Wang type in addition to quadratic instantaneous trading costs $θ(ΔX_t,1
25,How does optimal execution minimize transaction costs?,2602.10798v2_c0,Trading in CEXs and DEXs with Priority Fees and Stochastic Delays,q-fin.TR,Title: Trading in CEXs and DEXs with Priority Fees and Stochastic Delays  Abstract: We develop a mixed control framework that combines absolutely continuous controls with impulse interventions subject to stochastic execution delays. The model extends current impulse control formulations by allowing ,0
25,How does optimal execution minimize transaction costs?,2602.12104v1_c0,Liquidation Dynamics in DeFi and the Role of Transaction Fees,q-fin.MF,"Title: Liquidation Dynamics in DeFi and the Role of Transaction Fees  Abstract: Liquidation of collateral are the primary safeguard for solvency of lending protocols in decentralized finance. However, the mechanics of liquidations expose these protocols to predatory price manipulations and other for",0
25,How does optimal execution minimize transaction costs?,2602.15177v1_c0,Optimal investment under capital gains taxes,q-fin.MF,Title: Optimal investment under capital gains taxes  Abstract: We generalize classical results on the existence of optimal portfolios in discrete time frictionless market models to models with capital gains taxes. We consider the realistic but mathematically challenging rule that losses do not trigg,0
25,How does optimal execution minimize transaction costs?,2603.02844v1_c0,Optimal Routing across Constant Function Market Makers with Gas Fees,math.OC,Title: Optimal Routing across Constant Function Market Makers with Gas Fees  Abstract: We study the optimal routing problem in decentralized exchanges built on Constant Function Market Makers when trades can be split across multiple heterogeneous pools and execution incurs fixed on-chain costs (gas ,0
25,How does optimal execution minimize transaction costs?,2603.07881v1_c0,A Distributed Method for Cooperative Transaction Cost Mitigation,math.OC,"Title: A Distributed Method for Cooperative Transaction Cost Mitigation  Abstract: Funds at large portfolio management firms may consist of many portfolio managers (PMs), each managing a portion of the fund and optimizing a distinct objective. Although the PMs determine their trades independently, t",1
25,How does optimal execution minimize transaction costs?,2604.19956v1_c0,On-chain Peak Shaving,econ.EM,"Title: On-chain Peak Shaving  Abstract: Blockchain technology is widely expected to reduce transaction costs by automating contract enforcement and eliminating intermediaries; yet, the execution costs imposed by network congestion have received little attention in the operations management literatur",0
26,How does high-frequency trading affect price discovery?,2504.06932v3_c0,Maximizing Battery Storage Profits via High-Frequency Intraday Trading,q-fin.TR,Title: Maximizing Battery Storage Profits via High-Frequency Intraday Trading  Abstract: Maximizing revenue for grid-scale battery energy storage systems in continuous intraday electricity markets requires strategies that are able to seize trading opportunities as soon as new information arrives. Th,0
26,How does high-frequency trading affect price discovery?,2505.05784v3_c0,FlowHFT: Imitation Learning via Flow Matching Policy for Optimal High-Frequency Trading under Diverse Market Conditions,q-fin.TR,Title: FlowHFT: Imitation Learning via Flow Matching Policy for Optimal High-Frequency Trading under Diverse Market Conditions  Abstract: High-frequency trading (HFT) is an investing strategy that continuously monitors market states and places bid and ask orders at millisecond speeds. Traditional HF,1
26,How does high-frequency trading affect price discovery?,2506.06350v1_c0,An analysis of capital market through the lens of integral transforms: exploring efficient markets and information asymmetry,q-fin.ST,"Title: An analysis of capital market through the lens of integral transforms: exploring efficient markets and information asymmetry  Abstract: Post Modigliani and Miller (1958), the concept of usage of arbitrage created a permanent mark on the discourses of financial framework. The arbitrage process",0
26,How does high-frequency trading affect price discovery?,2506.07993v3_c0,Stochastic portfolio theory with price impact,q-fin.MF,"Title: Stochastic portfolio theory with price impact  Abstract: We develop a framework for stochastic portfolio theory (SPT), which incorporates modern nonlinear price impact and impact decay models. Our main result is the derivation of the celebrated master formula for additive functional generatio",0
26,How does high-frequency trading affect price discovery?,2506.08718v1_c0,Price Discovery in Cryptocurrency Markets,q-fin.TR,"Title: Price Discovery in Cryptocurrency Markets  Abstract: This document analyzes price discovery in cryptocurrency markets by comparing centralized and decentralized exchanges, as well as spot and futures markets. The study focuses first on Ethereum (ETH) and then applies a similar approach to Bit",1
26,How does high-frequency trading affect price discovery?,2506.17239v1_c0,Price equilibria with positive margins in loyal-strategic markets with discrete prices,q-fin.GN,"Title: Price equilibria with positive margins in loyal-strategic markets with discrete prices  Abstract: In competitive supply chains (SCs), pricing decisions are crucial, as they directly impact market share and profitability. Traditional SC models often assume continuous pricing for mathematical c",0
26,How does high-frequency trading affect price discovery?,2507.07037v1_c0,Cognitive Load and Information Processing in Financial Markets: Theory and Evidence from Disclosure Complexity,q-fin.GN,Title: Cognitive Load and Information Processing in Financial Markets: Theory and Evidence from Disclosure Complexity  Abstract: We develop a theoretical framework for understanding how cognitive load affects information processing in financial markets and test it using exogenous variation in disclo,0
26,How does high-frequency trading affect price discovery?,2508.02356v1_c0,Neural Network-Based Algorithmic Trading Systems: Multi-Timeframe Analysis and High-Frequency Execution in Cryptocurrency Markets,q-fin.CP,Title: Neural Network-Based Algorithmic Trading Systems: Multi-Timeframe Analysis and High-Frequency Execution in Cryptocurrency Markets  Abstract: This paper explores neural network-based approaches for algorithmic trading in cryptocurrency markets. Our approach combines multi-timeframe trend analy,1
26,How does high-frequency trading affect price discovery?,2508.20105v2_c0,Identification of phase correlations in Financial Stock Market Turbulence,q-fin.ST,"Title: Identification of phase correlations in Financial Stock Market Turbulence  Abstract: The basis of arbitrage methods depends on the circulation of information within the framework of the financial market. Following the work of Modigliani and Miller, it has become a vital part of discussions re",0
26,How does high-frequency trading affect price discovery?,2509.02941v1_c0,Non-Linear and Meta-Stable Dynamics in Financial Markets: Evidence from High Frequency Crypto Currency Market Makers,q-fin.ST,"Title: Non-Linear and Meta-Stable Dynamics in Financial Markets: Evidence from High Frequency Crypto Currency Market Makers  Abstract: This work builds upon the long-standing conjecture that linear diffusion models are inadequate for complex market dynamics. Specifically, it provides experimental va",1
26,How does high-frequency trading affect price discovery?,2510.27334v1_c0,When AI Trading Agents Compete: Adverse Selection of Meta-Orders by Reinforcement Learning-Based Market Making,q-fin.TR,Title: When AI Trading Agents Compete: Adverse Selection of Meta-Orders by Reinforcement Learning-Based Market Making  Abstract: We investigate the mechanisms by which medium-frequency trading agents are adversely selected by opportunistic high-frequency traders. We use reinforcement learning (RL) w,1
26,How does high-frequency trading affect price discovery?,2511.17479v1_c0,Emergence of Randomness in Temporally Aggregated Financial Tick Sequences,q-fin.ST,"Title: Emergence of Randomness in Temporally Aggregated Financial Tick Sequences  Abstract: Markets efficiency implies that the stock returns are intrinsically unpredictable, a property that makes markets comparable to random number generators. We present a novel methodology to investigate ultra-hig",1
26,How does high-frequency trading affect price discovery?,2512.05868v1_c0,Predicting Price Movements in High-Frequency Financial Data with Spiking Neural Networks,cs.LG,"Title: Predicting Price Movements in High-Frequency Financial Data with Spiking Neural Networks  Abstract: Modern high-frequency trading (HFT) environments are characterized by sudden price spikes that present both risk and opportunity, but conventional financial models often fail to capture the req",1
26,How does high-frequency trading affect price discovery?,2512.11765v1_c0,High-Frequency Analysis of a Trading Game with Transient Price Impact,q-fin.TR,Title: High-Frequency Analysis of a Trading Game with Transient Price Impact  Abstract: We study the high-frequency limit of an $n$-trader optimal execution game in discrete time. Traders face transient price impact of Obizhaeva--Wang type in addition to quadratic instantaneous trading costs $θ(ΔX_t,1
26,How does high-frequency trading affect price discovery?,2512.15720v1_c0,Hidden Order in Trades Predicts the Size of Price Moves,q-fin.TR,"Title: Hidden Order in Trades Predicts the Size of Price Moves

Abstract: Financial markets exhibit ",0
26,How does high-frequency trading affect price discovery?,2601.11602v2_c0,"The Physics of Price Discovery: Deconvolving Information, Volatility, and the Critical Breakdown of Signal during Retail Herding",q-fin.ST,"Title: The Physics of Price Discovery: Deconvolving Information, Volatility, and the Critical Breakdown of Signal during Retail Herding  Abstract: How information transmits through prices -- and why this transmission breaks down -- remains poorly understood. We combine regularized deconvolution with",1
27,How do limit order books shape liquidity?,2503.14814v1_c0,Modelling High-Frequency Data with Bivariate Hawkes Processes: Power-Law vs. Exponential Kernels,q-fin.MF,Title: Modelling High-Frequency Data with Bivariate Hawkes Processes: Power-Law vs. Exponential Kernels  Abstract: This study explores the application of Hawkes processes to model high-frequency data in the context of limit order books. Two distinct Hawkes-based models are proposed and analyzed: one,1
27,How do limit order books shape liquidity?,2504.00846v2_c0,The effect of latency on optimal order execution policy,q-fin.MF,Title: The effect of latency on optimal order execution policy  Abstract: Market participants regularly send bid and ask quotes to exchange-operated limit order books. This creates an optimization challenge where their potential profit is determined by their quoted price and how often their orders a,1
27,How do limit order books shape liquidity?,2504.13521v2_c0,Deep Learning Models Meet Financial Data Modalities,cs.LG,"Title: Deep Learning Models Meet Financial Data Modalities

Abstract: Algorithmic trading relies on ",0
27,How do limit order books shape liquidity?,2504.15908v1_c0,Learning the Spoofability of Limit Order Books With Interpretable Probabilistic Neural Networks,q-fin.TR,"Title: Learning the Spoofability of Limit Order Books With Interpretable Probabilistic Neural Networks  Abstract: This paper investigates real-time detection of spoofing activity in limit order books, focusing on cryptocurrency centralized exchanges. We first introduce novel order flow variables bas",1
27,How do limit order books shape liquidity?,2504.20349v3_c0,ClusterLOB: Enhancing Trading Strategies by Clustering Orders in Limit Order Books,q-fin.TR,"Title: ClusterLOB: Enhancing Trading Strategies by Clustering Orders in Limit Order Books  Abstract: In the rapidly evolving world of financial markets, understanding the dynamics of limit order book (LOB) is crucial for unraveling market microstructure and participant behavior. We introduce Cluster",1
27,How do limit order books shape liquidity?,2506.11813v2_c0,Optimal Execution under Liquidity Uncertainty,q-fin.MF,Title: Optimal Execution under Liquidity Uncertainty  Abstract: We study an optimal execution strategy for purchasing a large block of shares over a fixed time horizon. The execution problem is subject to a general price impact that gradually dissipates due to market resilience. We allow for general,1
27,How do limit order books shape liquidity?,2508.08698v1_c0,DiffVolume: Diffusion Models for Volume Generation in Limit Order Books,q-fin.TR,"Title: DiffVolume: Diffusion Models for Volume Generation in Limit Order Books  Abstract: Modeling limit order books (LOBs) dynamics is a fundamental problem in market microstructure research. In particular, generating high-dimensional volume snapshots with strong temporal and liquidity-dependent pa",1
27,How do limit order books shape liquidity?,2509.01683v1_c0,The Impact of Sequential versus Parallel Clearing Mechanisms in Agent-Based Simulations of Artificial Limit Order Book Exchanges,q-fin.TR,Title: The Impact of Sequential versus Parallel Clearing Mechanisms in Agent-Based Simulations of Artificial Limit Order Book Exchanges  Abstract: This study examines the impact of different computing implementations of clearing mechanisms on multi-asset price dynamics within an artificial stock mar,1
27,How do limit order books shape liquidity?,2509.22985v1_c0,Forecasting Liquidity Withdraw with Machine Learning Models,q-fin.RM,"Title: Forecasting Liquidity Withdraw with Machine Learning Models  Abstract: Liquidity withdrawal is a critical indicator of market fragility. In this project, I test a framework for forecasting liquidity withdrawal at the individual-stock level, ranging from less liquid stocks to highly liquid lar",1
27,How do limit order books shape liquidity?,2510.08085v1_c0,A Deterministic Limit Order Book Simulator with Hawkes-Driven Order Flow,q-fin.TR,Title: A Deterministic Limit Order Book Simulator with Hawkes-Driven Order Flow  Abstract: We present a reproducible research framework for market microstructure combining a deterministic C++ limit order book (LOB) simulator with stochastic order flow generated by multivariate marked Hawkes processe,1
27,How do limit order books shape liquidity?,2510.22834v1_c0,Deviations from Tradition: Stylized Facts in the Era of DeFi,q-fin.TR,"Title: Deviations from Tradition: Stylized Facts in the Era of DeFi  Abstract: Decentralized Exchanges (DEXs) are now a significant component of the financial world where billions of dollars are traded daily. Differently from traditional markets, which are typically based on Limit Order Books, DEXs ",1
27,How do limit order books shape liquidity?,2511.02016v1_c0,ABIDES-MARL: A Multi-Agent Reinforcement Learning Environment for Endogenous Price Formation and Execution in a Limit Order Book,q-fin.TR,"Title: ABIDES-MARL: A Multi-Agent Reinforcement Learning Environment for Endogenous Price Formation and Execution in a Limit Order Book  Abstract: We present ABIDES-MARL, a framework that combines a new multi-agent reinforcement learning (MARL) methodology with a new realistic limit-order-book (LOB)",1
27,How do limit order books shape liquidity?,2511.18117v1_c0,Diffusive Limit of Hawkes Driven Order Book Dynamics With Liquidity Migration,q-fin.MF,"Title: Diffusive Limit of Hawkes Driven Order Book Dynamics With Liquidity Migration  Abstract: This paper develops a theoretical mesoscopic model of the limit order book driven by multivariate Hawkes processes, designed to capture temporal self-excitation and the spatial propagation of order flow a",1
27,How do limit order books shape liquidity?,2511.20606v2_c0,"Limit Order Book Dynamics in Matching Markets: Microstructure, Spread, and Execution Slippage",q-fin.TR,"Title: Limit Order Book Dynamics in Matching Markets: Microstructure, Spread, and Execution Slippage  Abstract: Conventional models of matching markets assume that monetary transfers can clear markets by compensating for utility differentials. However, empirical patterns show that such transfers oft",1
27,How do limit order books shape liquidity?,2601.17245v1_c0,Pregeometric Origins of Liquidity Geometry in Financial Order Books,q-fin.TR,"Title: Pregeometric Origins of Liquidity Geometry in Financial Order Books  Abstract: We propose a structural framework for the geometry of financial order books in which liquidity, supply, and demand are treated as emergent observables rather than primitive economic variables. The market is modeled",1
27,How do limit order books shape liquidity?,2601.19369v1_c0,Directional Liquidity and Geometric Shear in Pregeometric Order Books,q-fin.TR,"Title: Directional Liquidity and Geometric Shear in Pregeometric Order Books  Abstract: We introduce a structural framework for the geometry of financial order books in which liquidity, supply, and demand are treated as emergent observables rather than primitive market variables. The market is model",1
27,How do limit order books shape liquidity?,2602.03776v1_c0,DiffLOB: Diffusion Models for Counterfactual Generation in Limit Order Books,q-fin.CP,"Title: DiffLOB: Diffusion Models for Counterfactual Generation in Limit Order Books  Abstract: Modern generative models for limit order books (LOBs) can reproduce realistic market dynamics, but remain fundamentally passive: they either model what typically happens without accounting for hypothetical",1
27,How do limit order books shape liquidity?,2603.24137v1_c0,Bridging the Reality Gap in Limit Order Book Simulation,q-fin.TR,"Title: Bridging the Reality Gap in Limit Order Book Simulation  Abstract: We introduce a practical, interactive simulator of the limit order book for large-tick assets, designed to produce realistic execution, costs, and P&L. The book state is projected onto a tractable representation based on sprea",1
28,How do central bank communications affect financial market volatility?,2503.19767v1_c0,Forecasting U.S. equity market volatility with attention and sentiment to the economy,q-fin.GN,"Title: Forecasting U.S. equity market volatility with attention and sentiment to the economy  Abstract: Macroeconomic variables are known to significantly impact equity markets, but their predictive power for price fluctuations has been underexplored due to challenges such as infrequency and variabi",0
28,How do central bank communications affect financial market volatility?,2504.18958v1_c0,Modeling Regime Structure and Informational Drivers of Stock Market Volatility via the Financial Chaos Index,q-fin.ST,"Title: Modeling Regime Structure and Informational Drivers of Stock Market Volatility via the Financial Chaos Index  Abstract: This paper investigates the structural dynamics of stock market volatility through the Financial Chaos Index, a tensor- and eigenvalue-based measure designed to capture real",0
28,How do central bank communications affect financial market volatility?,2505.01543v1_c0,Multiscale Causal Analysis of Market Efficiency via News Uncertainty Networks and the Financial Chaos Index,q-fin.ST,"Title: Multiscale Causal Analysis of Market Efficiency via News Uncertainty Networks and the Financial Chaos Index  Abstract: This study evaluates the scale-dependent informational efficiency of stock markets using the Financial Chaos Index, a tensor-eigenvalue-based measure of realized volatility. ",0
28,How do central bank communications affect financial market volatility?,2505.02635v2_c0,Systemic Risk in the European Insurance Sector,q-fin.CP,"Title: Systemic Risk in the European Insurance Sector

Abstract: This paper studies systemic-risk co",0
28,How do central bank communications affect financial market volatility?,2505.17048v2_c0,Words That Unite The World: A Unified Framework for Deciphering Central Bank Communications Globally,cs.CL,"Title: Words That Unite The World: A Unified Framework for Deciphering Central Bank Communications Globally  Abstract: Central banks around the world play a crucial role in maintaining economic stability. Deciphering policy implications in their communications is essential, especially as misinterpre",1
28,How do central bank communications affect financial market volatility?,2506.22763v1_c0,Can We Reliably Predict the Fed's Next Move? A Multi-Modal Approach to U.S. Monetary Policy Forecasting,q-fin.PM,"Title: Can We Reliably Predict the Fed's Next Move? A Multi-Modal Approach to U.S. Monetary Policy Forecasting  Abstract: Forecasting central bank policy decisions remains a persistent challenge for investors, financial institutions, and policymakers due to the wide-reaching impact of monetary actio",1
28,How do central bank communications affect financial market volatility?,2508.04344v2_c0,Performative Market Making,q-fin.TR,"Title: Performative Market Making  Abstract: Financial models do not merely analyse markets, but actively shape them. This effect, known as performativity, describes how financial theories and the subsequent actions based on them influence market processes, by creating self-fulfilling prophecies. Al",0
28,How do central bank communications affect financial market volatility?,2508.06788v4_c0,Returns and Order Flow Imbalances: Intraday Dynamics and Macroeconomic News Effects,q-fin.TR,Title: Returns and Order Flow Imbalances: Intraday Dynamics and Macroeconomic News Effects  Abstract: We study the interaction between returns and order flow imbalances in the S&P 500 E-mini futures market using a structural VAR model identified through heteroskedasticity. The model is estimated at ,1
28,How do central bank communications affect financial market volatility?,2508.07082v1_c0,The Interaction Between Domestic Monetary Policy and Macroprudential Policy in Israel,econ.GN,"Title: The Interaction Between Domestic Monetary Policy and Macroprudential Policy in Israel  Abstract: The global financial crisis (GFC) triggered the use of macroprudential policies imposed on the banking sector. Using bank-level panel data for Israel for the period 2004-2019, we find that domesti",1
28,How do central bank communications affect financial market volatility?,2509.01156v1_c0,Signal from Noise Signal from Noise: A Neural Network-Based Denoising Approach for Measuring Global Financial Spillovers,q-fin.RM,Title: Signal from Noise Signal from Noise: A Neural Network-Based Denoising Approach for Measuring Global Financial Spillovers  Abstract: Filtering signal from noise is fundamental to accurately assessing spillover effects in financial markets. This study investigates denoised return and volatility,0
28,How do central bank communications affect financial market volatility?,2509.02941v1_c0,Non-Linear and Meta-Stable Dynamics in Financial Markets: Evidence from High Frequency Crypto Currency Market Makers,q-fin.ST,"Title: Non-Linear and Meta-Stable Dynamics in Financial Markets: Evidence from High Frequency Crypto Currency Market Makers  Abstract: This work builds upon the long-standing conjecture that linear diffusion models are inadequate for complex market dynamics. Specifically, it provides experimental va",0
28,How do central bank communications affect financial market volatility?,2510.01956v2_c0,Rolling intrinsic for battery valuation in day-ahead and intraday markets,q-fin.PR,"Title: Rolling intrinsic for battery valuation in day-ahead and intraday markets  Abstract: Battery Energy Storage Systems (BESS) are a cornerstone of the energy transition, as their ability to shift electricity across time enables both grid stability and the integration of renewable generation. Thi",0
